"variable","GEOID","NAME","estimate","moe","label","concept"
"B14001_008","35","New Mexico",110913,3404,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","54","West Virginia",74783,1763,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","44","Rhode Island",76003,1770,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","18","Indiana",333955,4741,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","38","North Dakota",46563,1482,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","29","Missouri",286058,3724,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","33","New Hampshire",70784,2079,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","51","Virginia",475731,5041,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","41","Oregon",208316,3675,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","46","South Dakota",39715,1256,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","36","New York",1118181,6995,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","55","Wisconsin",301699,2984,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","34","New Jersey",469134,4014,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","49","Utah",224296,3367,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","42","Pennsylvania",621667,5111,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","47","Tennessee",309925,4873,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","53","Washington",370233,4470,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","50","Vermont",40325,1246,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","56","Wyoming",28481,1161,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","72","Puerto Rico",208342,2754,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_008","48","Texas",1506511,12740,"Estimate!!Total:!!Enrolled in school:!!Enrolled in college, undergraduate years","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","06","California",554045,6921,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","19","Iowa",35309,1420,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","33","New Hampshire",17247,1059,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","08","Colorado",84987,2476,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","20","Kansas",41073,1585,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","31","Nebraska",30322,1217,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","05","Arkansas",30611,1482,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","23","Maine",15004,1126,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","24","Maryland",117101,3547,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","34","New Jersey",135418,3636,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","35","New Mexico",26850,1497,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","09","Connecticut",59441,1942,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","13","Georgia",146778,3952,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","21","Kentucky",50096,1839,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","25","Massachusetts",145537,3299,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","32","Nevada",32882,1658,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","36","New York",321120,5262,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","40","Oklahoma",42900,1472,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","11","District of Columbia",23159,1298,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","16","Idaho",17862,1366,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","39","Ohio",139490,3354,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","10","Delaware",13034,1064,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","15","Hawaii",19147,1085,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","22","Louisiana",51206,2201,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","26","Michigan",126330,3252,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","30","Montana",11965,1032,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","37","North Carolina",129199,3489,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","41","Oregon",50486,1749,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","12","Florida",268356,6652,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","17","Illinois",198379,3707,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","02","Alaska",9013,860,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","28","Mississippi",32058,1594,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","49","Utah",40407,1368,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","01","Alabama",55354,2101,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","27","Minnesota",71423,2139,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","48","Texas",355225,5997,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","38","North Dakota",10297,981,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","42","Pennsylvania",178238,3736,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","47","Tennessee",78755,2835,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","18","Indiana",76505,2280,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","04","Arizona",84876,2723,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","29","Missouri",80892,2536,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","50","Vermont",9225,773,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","55","Wisconsin",64484,1907,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","45","South Carolina",55913,2548,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","53","Washington",88969,2660,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","54","West Virginia",18546,1307,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","44","Rhode Island",17339,1111,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","51","Virginia",146680,3383,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","56","Wyoming",7997,817,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","72","Puerto Rico",38686,1983,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_009","46","South Dakota",8093,631,"Estimate!!Total:!!Enrolled in school:!!Graduate or professional school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","05","Arkansas",2174512,3936,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","44","Rhode Island",798104,2661,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","45","South Carolina",3735210,5746,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","46","South Dakota",628926,1832,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","33","New Hampshire",1033835,2732,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","21","Kentucky",3286602,5041,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","08","Colorado",4141893,5534,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","32","Nevada",2252493,4384,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","20","Kansas",2056403,3950,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","06","California",27801379,18748,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","31","Nebraska",1358324,2722,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","19","Iowa",2269190,3280,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","23","Maine",1038168,2244,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","47","Tennessee",5040892,7162,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","34","New Jersey",6647019,6657,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","22","Louisiana",3336070,5839,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","09","Connecticut",2604861,3955,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","50","Vermont",477448,1598,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","37","North Carolina",7505140,7795,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","25","Massachusetts",5059615,5696,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","49","Utah",2070265,4882,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","36","New York",14635009,10420,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","24","Maryland",4388462,6825,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","48","Texas",19968071,17710,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","35","New Mexico",1515342,4568,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","39","Ohio",8576779,6917,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","10","Delaware",721196,2500,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","51","Virginia",6162886,7328,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","38","North Dakota",548631,2008,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","26","Michigan",7330585,7530,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","13","Georgia",7492870,10171,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","55","Wisconsin",4278508,4192,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","41","Oregon",3128753,4602,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","12","Florida",15899201,13323,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","54","West Virginia",1368988,3115,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","40","Oklahoma",2803221,3982,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","11","District of Columbia",493842,2485,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","53","Washington",5581317,5769,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","01","Alabama",3633171,5572,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","27","Minnesota",4052500,5164,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","15","Hawaii",1070404,2777,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","56","Wyoming",413092,1517,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","42","Pennsylvania",9610361,7102,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","30","Montana",801461,2080,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","18","Indiana",4842657,6327,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","04","Arizona",5114271,7334,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","29","Missouri",4462772,6004,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","17","Illinois",9202299,8300,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","02","Alaska",525773,2194,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","28","Mississippi",2111579,4496,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","16","Idaho",1275317,3494,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
"B14001_010","72","Puerto Rico",2488129,4300,"Estimate!!Total:!!Not enrolled in school","SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER"
